,covariate,oesophagus_theta,oesophagus_theta_0.025,oesophagus_theta_0.975,stomach_theta,stomach_theta_0.025,stomach_theta_0.975,colorectal_theta,colorectal_theta_0.025,colorectal_theta_0.975,liver_theta,liver_theta_0.025,liver_theta_0.975,pancreas_theta,pancreas_theta_0.025,pancreas_theta_0.975,lung_theta,lung_theta_0.025,lung_theta_0.975,melanoma_theta,melanoma_theta_0.025,melanoma_theta_0.975,breast_theta,breast_theta_0.025,breast_theta_0.975,cervix_uteri_theta,cervix_uteri_theta_0.025,cervix_uteri_theta_0.975,corpus_uteri_theta,corpus_uteri_theta_0.025,corpus_uteri_theta_0.975,ovary_theta,ovary_theta_0.025,ovary_theta_0.975,prostate_theta,prostate_theta_0.025,prostate_theta_0.975,testis_theta,testis_theta_0.025,testis_theta_0.975,kidney_theta,kidney_theta_0.025,kidney_theta_0.975,bladder_theta,bladder_theta_0.025,bladder_theta_0.975,brain_theta,brain_theta_0.025,brain_theta_0.975,thyroid_theta,thyroid_theta_0.025,thyroid_theta_0.975,non_hodgkin_lymphoma_theta,non_hodgkin_lymphoma_theta_0.025,non_hodgkin_lymphoma_theta_0.975,multiple_myeloma_theta,multiple_myeloma_theta_0.025,multiple_myeloma_theta_0.975,AML_theta,AML_theta_0.025,AML_theta_0.975,other_theta,other_theta_0.025,other_theta_0.975,death_theta,death_theta_0.025,death_theta_0.975
10,"A15 Respiratory tuberculosis, bacteriologically and histologically confirmed",0.02111421711742878,-0.149439737200737,0.19166821241378784,0.008458247408270836,-0.1610153317451477,0.17793186008930206,0.008434918709099293,-0.16311244666576385,0.17998233437538147,-0.0064417351968586445,-0.17632906138896942,0.1634456366300583,0.004119416233152151,-0.1657242774963379,0.17396312952041626,0.03154577687382698,-0.1360725313425064,0.19916410744190216,-0.018581252545118332,-0.1886415332555771,0.1514790654182434,-0.02053932659327984,-0.19139109551906586,0.15031249821186066,-9.22652270674007e-06,-0.16992118954658508,0.16990278661251068,-0.003423025133088231,-0.1731681376695633,0.16632215678691864,-0.009219005703926086,-0.17880313098430634,0.16036516427993774,-0.026288727298378944,-0.19542577862739563,0.14284835755825043,0.006891217548400164,-0.16294731199741364,0.17672979831695557,-0.0010231098858639598,-0.17116184532642365,0.16911566257476807,0.013533634133636951,-0.15613147616386414,0.18319877982139587,0.010181190446019173,-0.15983183681964874,0.18019425868988037,0.004353019408881664,-0.16545742750167847,0.17416350543498993,0.00512772798538208,-0.1647838056087494,0.17503930628299713,0.008346222341060638,-0.16179770231246948,0.17849019169807434,0.003996715415269136,-0.16568735241889954,0.17368082702159882,0.007155170664191246,-0.1696002185344696,0.18391059339046478,0.11922966688871384,-0.05704990774393082,0.2955092787742615
11,"A16 Respiratory tuberculosis, not confirmed bacteriologically or histologically",0.035482149571180344,-0.15202397108078003,0.2229883223772049,0.015493123792111874,-0.17115117609500885,0.20213748514652252,0.05301741510629654,-0.135969877243042,0.24200475215911865,0.020459331572055817,-0.16679340600967407,0.2077121138572693,-0.020909657701849937,-0.2077639251947403,0.16594469547271729,0.07283398509025574,-0.10933196544647217,0.2549999952316284,0.0023996869567781687,-0.18451182544231415,0.18931123614311218,-0.003356875851750374,-0.19214694201946259,0.18543322384357452,-0.01634814962744713,-0.2036662995815277,0.17097003757953644,-0.011492621153593063,-0.1981758326292038,0.17519064247608185,-0.006139656063169241,-0.19276918470859528,0.1804899275302887,-0.03400290757417679,-0.2190491259098053,0.1510433554649353,0.001952081685885787,-0.18501843512058258,0.18892264366149902,0.0007583890110254288,-0.18552930653095245,0.1870461404323578,0.019613025709986687,-0.16631951928138733,0.20554561913013458,-0.0028276690281927586,-0.189681276679039,0.18402597308158875,0.008602132089436054,-0.17834213376045227,0.19554643332958221,0.004304591100662947,-0.18218767642974854,0.19079691171646118,-0.015265106223523617,-0.2021397352218628,0.171609565615654,-0.0003216123441234231,-0.18734681606292725,0.1867036521434784,0.005465303547680378,-0.18911011517047882,0.2000407725572586,0.14838376641273499,-0.04569433629512787,0.3424619436264038
12,A17 Tuberculosis of nervous system,-9.98220348265022e-05,-0.1820848286151886,0.1818852573633194,-0.0026514604687690735,-0.18466860055923462,0.17936569452285767,0.005387309473007917,-0.1767907291650772,0.1875653862953186,0.00013922051584813744,-0.18170249462127686,0.18198099732398987,0.00011412432650104165,-0.18189850449562073,0.18212680518627167,0.003923389595001936,-0.1778566837310791,0.18570350110530853,-0.0020451094023883343,-0.18399254977703094,0.17990237474441528,0.001951704965904355,-0.17999014258384705,0.1838936060667038,0.0006447570631280541,-0.18140994012355804,0.18269950151443481,-0.0020852636080235243,-0.1840275228023529,0.1798570305109024,-0.003024775069206953,-0.1851213425397873,0.179071843624115,-0.004576216451823711,-0.18654997646808624,0.17739757895469666,-0.0019261081470176578,-0.18384811282157898,0.17999595403671265,-0.006964321713894606,-0.18900543451309204,0.17507682740688324,-0.002962191589176655,-0.1850174069404602,0.17909307777881622,-0.0002693195710889995,-0.18227648735046387,0.18173786997795105,0.006191579159349203,-0.17580385506153107,0.18818706274032593,-0.0036351210437715054,-0.18564921617507935,0.17837901413440704,-0.00235820934176445,-0.18439210951328278,0.17967572808265686,0.0003890332009177655,-0.18159912526607513,0.18237724900245667,-0.007087070494890213,-0.19672316312789917,0.18254908919334412,0.0005701518384739757,-0.18902945518493652,0.1901697814464569
13,A18 Tuberculosis of other organs,-0.007633044850081205,-0.21126282215118408,0.19599679112434387,0.007125437259674072,-0.1963856816291809,0.21063661575317383,-0.007861601188778877,-0.2099853903055191,0.19426222145557404,-0.0054022157564759254,-0.20835785567760468,0.19755348563194275,0.02494939975440502,-0.17844516038894653,0.22834399342536926,-0.03221889212727547,-0.23544944822788239,0.17101171612739563,-0.026132050901651382,-0.22932399809360504,0.17705997824668884,-0.02736225165426731,-0.23032072186470032,0.17559625208377838,-0.009477648884057999,-0.21270190179347992,0.1937466859817505,-0.007857306860387325,-0.21095269918441772,0.1952381283044815,-0.00740733090788126,-0.2103784680366516,0.19556383788585663,-0.027108291164040565,-0.23265337944030762,0.17843681573867798,-0.005100212059915066,-0.20862074196338654,0.19842037558555603,-0.014798176474869251,-0.21824532747268677,0.1886490136384964,0.004608361050486565,-0.1977369487285614,0.2069537341594696,-0.0017665806226432323,-0.20553722977638245,0.20200413465499878,-0.01003613043576479,-0.21363934874534607,0.19356714189052582,-0.0146590955555439,-0.21823768317699432,0.1889195442199707,-0.0028352050576359034,-0.2063165307044983,0.20064620673656464,0.010216373018920422,-0.1931052953004837,0.21353809535503387,-0.006282525602728128,-0.21828924119472504,0.20572425425052643,0.023045901209115982,-0.18866920471191406,0.2347610592842102
14,A19 Miliary tuberculosis,0.003339641261845827,-0.1775398552417755,0.18421918153762817,0.00344976969063282,-0.17730969190597534,0.18420927226543427,-0.008818590082228184,-0.18989285826683044,0.1722557246685028,-0.0010766637278720737,-0.18203097581863403,0.17987768352031708,0.0009834603406488895,-0.18006645143032074,0.18203341960906982,-0.003442110028117895,-0.18411767482757568,0.1772335022687912,0.003484437707811594,-0.17743654549121857,0.18440547585487366,0.0022346354089677334,-0.1785440593957901,0.18301337957382202,0.0021237018518149853,-0.17875514924526215,0.18300260603427887,-0.0031520093325525522,-0.18394361436367035,0.17763963341712952,0.003398326924070716,-0.17757520079612732,0.1843719184398651,-0.006431687623262405,-0.1870553344488144,0.17419201135635376,0.001360197551548481,-0.17950136959552765,0.18222180008888245,-0.0030094552785158157,-0.183910071849823,0.17789122462272644,0.0007763190660625696,-0.1801135241985321,0.18166621029376984,-0.004941962659358978,-0.18569615483283997,0.1758122742176056,1.9456902009551413e-05,-0.18084663152694702,0.18088561296463013,0.005737517960369587,-0.17522946000099182,0.18670453131198883,-0.0026736310683190823,-0.1835314780473709,0.17818427085876465,-0.0028756556566804647,-0.18370041251182556,0.17794913053512573,-0.0011029415763914585,-0.18964160978794098,0.18743577599525452,0.00496775284409523,-0.18350741267204285,0.1934429556131363
15,A20 Plague,0.0008170405635610223,-0.19054894149303436,0.19218307733535767,-0.00013792746176477522,-0.19156450033187866,0.19128869473934174,-0.0006589475087821484,-0.1921549141407013,0.1908370852470398,0.001078553032130003,-0.19027812778949738,0.19243526458740234,0.00342581351287663,-0.18794718384742737,0.19479885697364807,0.0016204292187467217,-0.189731165766716,0.1929720640182495,-0.0020160023123025894,-0.19343973696231842,0.18940776586532593,0.0029692186508327723,-0.18842528760433197,0.1943637728691101,0.002443070290610194,-0.18900245428085327,0.19388863444328308,0.001793495612218976,-0.1896694451570511,0.19325648248195648,-0.0031733298674225807,-0.19451233744621277,0.18816570937633514,0.0011654277332127094,-0.19017712771892548,0.1925080567598343,0.00034027197398245335,-0.1910565197467804,0.1917371153831482,0.0039637465961277485,-0.18757805228233337,0.19550560414791107,-0.008667008951306343,-0.1999644637107849,0.1826304942369461,0.003166790585964918,-0.18833079934120178,0.19466443359851837,0.0016106546390801668,-0.189752459526062,0.192973792552948,-0.0022916386369615793,-0.1937243938446045,0.1891411542892456,-0.005174415186047554,-0.19660094380378723,0.186252161860466,-0.00237585068680346,-0.193599671125412,0.18884801864624023,0.0009348887833766639,-0.19862966239452362,0.20049948990345,0.00023913817130960524,-0.19933725893497467,0.1998155564069748
16,A21 Tularaemia,-0.003927020821720362,-0.19642667472362518,0.18857267498970032,0.0015495105180889368,-0.1908295899629593,0.19392867386341095,-0.0032293805852532387,-0.19547106325626373,0.1890123337507248,0.0011042935075238347,-0.19123344123363495,0.19344206154346466,-0.005375219043344259,-0.19775915145874023,0.18700873851776123,0.0026782439090311527,-0.18975163996219635,0.19510817527770996,0.002530154073610902,-0.18991544842720032,0.194975808262825,-0.0035080132074654102,-0.19570377469062805,0.18868780136108398,-0.004406458232551813,-0.19663302600383759,0.18782015144824982,0.0028037673328071833,-0.189615398645401,0.19522298872470856,-0.0009103315533138812,-0.1933610588312149,0.19154046475887299,0.009865328669548035,-0.18241921067237854,0.2021499127149582,-0.0047508347779512405,-0.1972426474094391,0.18774102628231049,-0.004716362338513136,-0.1970498114824295,0.18761715292930603,0.0016971426084637642,-0.19074475765228271,0.19413907825946808,0.008632035925984383,-0.18375688791275024,0.2010210007429123,0.0020908748265355825,-0.190501868724823,0.19468365609645844,-0.00040169424028135836,-0.19280025362968445,0.19199691712856293,-0.007316159550100565,-0.19965773820877075,0.18502546846866608,-0.0003314947825856507,-0.19285616278648376,0.19219323992729187,0.0006277845241129398,-0.19994990527629852,0.2012055218219757,0.0008230083622038364,-0.19977152347564697,0.20141759514808655
17,A22 Anthrax,0.0010127590503543615,-0.20221340656280518,0.20423898100852966,-0.004900645464658737,-0.20834258198738098,0.1985413283109665,-0.004777615424245596,-0.20799697935581207,0.19844180345535278,-0.0019651229958981276,-0.2052505761384964,0.20132037997245789,0.0015382975107058883,-0.20170427858829498,0.2047809213399887,-0.0021343885455280542,-0.2052893191576004,0.20102058351039886,-0.0014613544335588813,-0.20476284623146057,0.20184020698070526,0.0068816086277365685,-0.19628509879112244,0.2100483775138855,0.010970867238938808,-0.19235444068908691,0.21429620683193207,-0.0024448346812278032,-0.20562028884887695,0.20073066651821136,0.007623812649399042,-0.19555626809597015,0.21080391108989716,-0.004975773394107819,-0.20826047658920288,0.19830897450447083,0.0005118561093695462,-0.2027401179075241,0.20376387238502502,-0.0025471400003880262,-0.205668106675148,0.2005738765001297,-2.4404913347098045e-05,-0.2032431960105896,0.20319440960884094,0.00290359603241086,-0.20020145177841187,0.2060086876153946,0.004246674943715334,-0.19902504980564117,0.20751845836639404,0.0005708186072297394,-0.2026517391204834,0.20379342138767242,0.0020293588750064373,-0.20116712152957916,0.20522591471672058,0.0038790989201515913,-0.19938182830810547,0.20714008808135986,-0.00513893598690629,-0.2170860767364502,0.20680826902389526,-0.005277480464428663,-0.21721740067005157,0.20666249096393585
18,A23 Brucellosis,0.004526325035840273,-0.19304387271404266,0.20209656655788422,0.00043753592763096094,-0.19711507856845856,0.19799022376537323,-0.0041890633292496204,-0.2017308473587036,0.19335277378559113,-0.0013485444942489266,-0.198862224817276,0.19616517424583435,0.0005960314301773906,-0.1970014125108719,0.1981935352087021,-0.005884577054530382,-0.20339281857013702,0.1916237324476242,0.008859089575707912,-0.18878160417079926,0.2064998298883438,-0.0033272572327405214,-0.20056617259979248,0.19391173124313354,-0.0029387909453362226,-0.2006188929080963,0.19474133849143982,-0.0033528616186231375,-0.20078161358833313,0.19407592713832855,0.00039522742736153305,-0.1971776932477951,0.19796818494796753,0.0007259991252794862,-0.19692374765872955,0.19837579131126404,0.0018514370312914252,-0.19557327032089233,0.19927619397640228,-0.0007966353441588581,-0.19837498664855957,0.19678178429603577,0.00023352047719527036,-0.19722901284694672,0.19769611954689026,-0.0013305401662364602,-0.19892048835754395,0.19625943899154663,-0.001049331622198224,-0.19857628643512726,0.19647766649723053,-0.004047804046422243,-0.2015426754951477,0.19344709813594818,0.0006065688794478774,-0.19697770476341248,0.19819089770317078,-0.003130905330181122,-0.20065388083457947,0.1943921148777008,-0.004939287435263395,-0.21094973385334015,0.20107121765613556,-0.005844727624207735,-0.21178960800170898,0.20010019838809967
19,A24 Glanders and melioidosis,-0.004365137778222561,-0.18123705685138702,0.17250683903694153,0.001475851284340024,-0.17543762922286987,0.17838937044143677,-0.0011907765874639153,-0.17822639644145966,0.17584487795829773,-0.004492135252803564,-0.18134920299053192,0.1723649799823761,0.0017543381545692682,-0.1750003695487976,0.17850910127162933,-0.008270783349871635,-0.18541555106639862,0.16887401044368744,-0.003138984087854624,-0.18001636862754822,0.17373843491077423,-0.0025389462243765593,-0.17942366003990173,0.17434580624103546,0.0038730658125132322,-0.17321555316448212,0.1809617280960083,-0.0016279995907098055,-0.1785757690668106,0.1753198355436325,-3.718191146617755e-05,-0.1769839972257614,0.1769096851348877,0.0006462072487920523,-0.17613795399665833,0.1774303913116455,-0.00037123376387171447,-0.17721565067768097,0.1764732301235199,-0.0051523903384804726,-0.1820015162229538,0.1716967672109604,0.0016475155716761947,-0.1753188967704773,0.17861397564411163,-0.001559099880978465,-0.17849373817443848,0.1753755807876587,0.004733419511467218,-0.17211419343948364,0.1815810650587082,-0.0032095841597765684,-0.18013320863246918,0.1737140715122223,0.008875513449311256,-0.1680750548839569,0.1858261376619339,0.0016430988907814026,-0.17521005868911743,0.1784963309764862,-0.00010765486513264477,-0.18438902497291565,0.18417374789714813,5.2238665375625715e-05,-0.18426373600959778,0.18436826765537262
20,A25 Rat-bite fevers,0.006688624620437622,-0.1871475726366043,0.20052486658096313,0.0004956995253451169,-0.19324363768100739,0.19423511624336243,-0.005073580890893936,-0.19884862005710602,0.18870151042938232,-0.0037255247589200735,-0.19757124781608582,0.19012023508548737,0.0019830476958304644,-0.19188576936721802,0.1958519071340561,0.00040538719622418284,-0.19350473582744598,0.194315567612648,0.0005561983562074602,-0.19328278303146362,0.19439522922039032,-0.0007480966742150486,-0.19458526372909546,0.19308911263942719,0.002850940218195319,-0.19095183908939362,0.19665376842021942,-0.0016565282130613923,-0.1955190747976303,0.19220605492591858,-0.005135290790349245,-0.19895368814468384,0.1886831521987915,-0.005005732178688049,-0.198915034532547,0.18890362977981567,-0.0028559593483805656,-0.19662706553936005,0.19091518223285675,0.0006425377214327455,-0.19315840303897858,0.19444352388381958,0.0050408546812832355,-0.18894213438034058,0.19902388751506805,0.005865970626473427,-0.18802410364151,0.19975610077381134,0.0009051967645063996,-0.19282111525535583,0.19463156163692474,0.0034102187491953373,-0.19039122760295868,0.19721171259880066,0.0013306473847478628,-0.19241535663604736,0.19507670402526855,-0.0062788790091872215,-0.20016849040985107,0.18761080503463745,0.002019137842580676,-0.20008614659309387,0.20412448048591614,0.0015675682807341218,-0.20053964853286743,0.20367483794689178
21,A26 Erysipeloid,-0.0019533697050064802,-0.18233296275138855,0.17842628061771393,-0.003780447645112872,-0.18408460915088654,0.17652374505996704,0.004505445249378681,-0.17626211047172546,0.18527303636074066,-0.002308123977854848,-0.18258973956108093,0.17797350883483887,-0.0051310136914253235,-0.1856054663658142,0.17534348368644714,-0.010250909253954887,-0.18977633118629456,0.16927455365657806,0.0018971667159348726,-0.17831064760684967,0.18210506439208984,0.00748102180659771,-0.1725979745388031,0.1875600665807724,0.0013141512172296643,-0.1788792908191681,0.18150761723518372,4.460065611056052e-05,-0.18024297058582306,0.180332213640213,-0.00029837878537364304,-0.1807272881269455,0.18013057112693787,0.014637315645813942,-0.1657859981060028,0.19506070017814636,-0.0035190752241760492,-0.18390271067619324,0.1768646091222763,-0.00039821211248636246,-0.1806195080280304,0.1798231154680252,-0.008172591216862202,-0.18853449821472168,0.1721893846988678,0.00432789558544755,-0.17576707899570465,0.18442291021347046,0.0009020889992825687,-0.17944499850273132,0.18124920129776,-0.0026405532844364643,-0.1831866204738617,0.17790552973747253,0.00552699901163578,-0.1747807115316391,0.18583476543426514,3.3731663279468194e-05,-0.18014955520629883,0.18021707236766815,-0.0008134087547659874,-0.18871882557868958,0.18709208071231842,-0.00435354420915246,-0.19228103756904602,0.18357403576374054
22,A27 Leptospirosis,0.002748866332694888,-0.1827324628829956,0.1882302314043045,0.0008334575686603785,-0.18458764255046844,0.1862546056509018,-0.008541042916476727,-0.1939590871334076,0.17687703669071198,-0.004694242030382156,-0.19029736518859863,0.1809089332818985,-0.002491575898602605,-0.18799889087677002,0.18301576375961304,0.005347588565200567,-0.17910972237586975,0.18980495631694794,-0.001969815930351615,-0.18770532310009003,0.18376575410366058,0.0028387217316776514,-0.18271170556545258,0.18838918209075928,0.0029319075401872396,-0.18263565003871918,0.18849951028823853,0.002772006904706359,-0.18277372419834137,0.18831777572631836,-0.002158526564016938,-0.18767377734184265,0.18335677683353424,0.006101550068706274,-0.17937920987606049,0.1915823519229889,0.0045271399430930614,-0.1809997856616974,0.19005410373210907,0.005430011544376612,-0.1799711436033249,0.19083121418952942,-0.0005718024331144989,-0.18616804480552673,0.1850244700908661,-0.004470392130315304,-0.19007785618305206,0.18113714456558228,0.0007836251752451062,-0.1848163604736328,0.18638364970684052,0.006098233629018068,-0.17951332032680511,0.19170984625816345,-0.0011247630463913083,-0.18664312362670898,0.18439364433288574,-0.0010452300775796175,-0.18655326962471008,0.18446286022663116,0.004253069870173931,-0.18913954496383667,0.19764573872089386,0.0022044358775019646,-0.1911691129207611,0.19557802379131317
23,"A28 Other zoonotic bacterial diseases, not elsewhere classified",-0.009608019143342972,-0.188388854265213,0.16917286813259125,-0.00237767631188035,-0.18113113939762115,0.1763758361339569,0.012668890878558159,-0.16628365218639374,0.19162148237228394,0.001435459009371698,-0.17735357582569122,0.18022453784942627,0.015168091282248497,-0.16322258114814758,0.19355879724025726,-0.009577160701155663,-0.19002804160118103,0.17087377607822418,0.004822507034987211,-0.17383991181850433,0.1834849715232849,0.00038704913458786905,-0.1769513189792633,0.17772544920444489,0.002781584858894348,-0.17568087577819824,0.1812441051006317,0.0005722293280996382,-0.17802287638187408,0.17916738986968994,-0.002182584023103118,-0.18095912039279938,0.17659398913383484,0.0002932922216132283,-0.17742213606834412,0.1780087649822235,0.004321167711168528,-0.17436106503009796,0.18300345540046692,0.0034657029900699854,-0.17500759661197662,0.181939035654068,-0.0018778954399749637,-0.18062306940555573,0.17686733603477478,-0.0016827660147100687,-0.18040476739406586,0.1770392656326294,0.0019254282815381885,-0.17680546641349792,0.18065635859966278,0.020031090825796127,-0.15931878983974457,0.199381023645401,0.007171717472374439,-0.1713748276233673,0.18571831285953522,0.004361915867775679,-0.17448477447032928,0.1832086443901062,0.004979933612048626,-0.18114511668682098,0.19110503792762756,-0.008262953720986843,-0.194285050034523,0.17775920033454895
24,A30 Leprosy [Hansen's disease],-0.0021481106523424387,-0.18354915082454681,0.1792529821395874,-0.00177399639505893,-0.18305303156375885,0.17950507998466492,0.0004901032079942524,-0.1808863878250122,0.1818666309118271,0.0022357855923473835,-0.17919069528579712,0.1836623102426529,-0.0019704829901456833,-0.18310533463954926,0.17916440963745117,-0.011265304870903492,-0.19271351397037506,0.1701829582452774,-0.000913308875169605,-0.18225905299186707,0.1804324835538864,4.640378028852865e-05,-0.18125222623348236,0.18134507536888123,0.0051303221844136715,-0.1761389970779419,0.1863996833562851,0.0026514464989304543,-0.17850284278392792,0.18380579352378845,0.0012956482823938131,-0.18001601099967957,0.18260733783245087,-0.0036798997316509485,-0.18488308787345886,0.17752332985401154,-0.0023028110153973103,-0.18360371887683868,0.17899814248085022,-0.0005435600760392845,-0.18182973563671112,0.18074265122413635,0.0014995356323197484,-0.17983144521713257,0.1828305721282959,-0.0037477174773812294,-0.18500366806983948,0.17750827968120575,-0.0017497543012723327,-0.1830783635377884,0.17957890033721924,-0.0011006538989022374,-0.18231451511383057,0.18011322617530823,0.004262915346771479,-0.177043154835701,0.18556903302669525,0.0038498176727443933,-0.1774825006723404,0.18518218398094177,-0.0027318699285387993,-0.19164900481700897,0.1861853003501892,-0.001815980183891952,-0.19074547290802002,0.18711359798908234
25,A31 Infection due to other mycobacteria,-0.002467912621796131,-0.18812541663646698,0.18318963050842285,0.004630982875823975,-0.18100789189338684,0.19026991724967957,-0.009907081723213196,-0.19552049040794373,0.17570637166500092,-0.007350776810199022,-0.1931229680776596,0.17842146754264832,0.0002822653332259506,-0.1853964924812317,0.1859610676765442,-0.008138500154018402,-0.19302737712860107,0.17675042152404785,-0.0008956961682997644,-0.18647485971450806,0.18468351662158966,-0.010505247861146927,-0.19588269293308258,0.1748722493648529,0.0049154856242239475,-0.18080821633338928,0.19063924252986908,0.0004793291736859828,-0.18531470000743866,0.18627339601516724,-0.004669645335525274,-0.19039608538150787,0.18105681240558624,-0.01119566336274147,-0.1970885843038559,0.17469733953475952,0.0005602705641649663,-0.18521714210510254,0.18633770942687988,0.0016320082359015942,-0.18394634127616882,0.18721039593219757,-0.003324085846543312,-0.1891474425792694,0.18249928951263428,0.003643738804385066,-0.1824290156364441,0.18971653282642365,-0.0041039674542844296,-0.18986202776432037,0.18165412545204163,0.005111155565828085,-0.18053506314754486,0.19075742363929749,-0.0018888096092268825,-0.18776576220989227,0.18398818373680115,0.0057595353573560715,-0.179994598031044,0.19151374697685242,0.007270200178027153,-0.18636223673820496,0.20090268552303314,0.039756353944540024,-0.15379050374031067,0.2333032637834549
26,A32 Listeriosis,0.004987164866179228,-0.18316484987735748,0.1931392252445221,0.006264423951506615,-0.1819085329771042,0.1944374293088913,0.013377868570387363,-0.17517036199569702,0.20192615687847137,0.0028529209084808826,-0.18502700328826904,0.19073288142681122,0.0005410703015513718,-0.187387615442276,0.188469797372818,-0.008781868033111095,-0.19674517214298248,0.17918148636817932,-0.007084585726261139,-0.19512337446212769,0.18095427751541138,0.0030562221072614193,-0.18479637801647186,0.19090887904167175,0.0032200701534748077,-0.18490564823150635,0.19134582579135895,0.0011736447922885418,-0.1867930293083191,0.18914036452770233,0.006572176236659288,-0.18117719888687134,0.19432158768177032,0.021843547001481056,-0.1668054163455963,0.2104925662279129,0.0022699625696986914,-0.1858828365802765,0.19042281806468964,-0.0026882439851760864,-0.19083261489868164,0.18545617163181305,0.0018368734745308757,-0.18611279129981995,0.18978656828403473,0.0022479540202766657,-0.1858782321214676,0.19037418067455292,-0.0022032849956303835,-0.1902729719877243,0.18586646020412445,0.010169648565351963,-0.1779976636171341,0.19833701848983765,0.0010125132976099849,-0.18704387545585632,0.1890689730644226,0.0016290361527353525,-0.1864101141691208,0.18966823816299438,0.004916040692478418,-0.19112694263458252,0.20095907151699066,0.0023531040642410517,-0.1936063915491104,0.1983126550912857
27,A33 Tetanus neonatorum,0.0020065498538315296,-0.18768072128295898,0.19169387221336365,-0.00034866068745031953,-0.1899440884590149,0.18924680352210999,0.0006206042598932981,-0.18904130160808563,0.19028255343437195,0.0015731628518551588,-0.1881149411201477,0.19126130640506744,-0.006976295728236437,-0.19663050770759583,0.1826779693365097,-0.006917494814842939,-0.19665417075157166,0.18281923234462738,0.0023458816576749086,-0.18721330165863037,0.19190509617328644,0.001254271948710084,-0.18841224908828735,0.1909208595752716,0.006520357448607683,-0.18296605348587036,0.19600681960582733,-0.0007916648755781353,-0.1904059499502182,0.1888226568698883,0.0004896586760878563,-0.18907378613948822,0.19005315005779266,0.003201474901288748,-0.1863294243812561,0.19273242354393005,0.007390386424958706,-0.1822783350944519,0.19705915451049805,0.004202880430966616,-0.18542802333831787,0.1938338428735733,0.002272759797051549,-0.18743807077407837,0.1919836401939392,0.0019428397063165903,-0.18764792382717133,0.1915336698293686,0.0007353617693297565,-0.18887747824192047,0.19034825265407562,0.006198150105774403,-0.18340523540973663,0.19580158591270447,-0.006800723262131214,-0.19648043811321259,0.1828790307044983,-0.002423684811219573,-0.19221481680870056,0.1873675137758255,0.0016320630675181746,-0.19607821106910706,0.19934239983558655,0.002172833541408181,-0.19553734362125397,0.19988304376602173
28,A34 Obstetrical tetanus,0.0029377276077866554,-0.17833265662193298,0.18420816957950592,-0.0040345885790884495,-0.1852952092885971,0.17722606658935547,-0.002342178951948881,-0.1837197244167328,0.17903542518615723,0.0009617317118681967,-0.1802239567041397,0.18214747309684753,0.0021921375300735235,-0.1790780872106552,0.18346239626407623,-0.003047819249331951,-0.18422436714172363,0.17812879383563995,-0.003552375826984644,-0.18481962382793427,0.17771491408348083,0.009284173138439655,-0.17194980382919312,0.19051818549633026,0.003145200200378895,-0.1780889332294464,0.18437938392162323,-0.004068061709403992,-0.1852944940328598,0.1771584153175354,0.002883980283513665,-0.17832458019256592,0.18409258127212524,-0.0009380979463458061,-0.18206334114074707,0.1801871955394745,-0.0005986741161905229,-0.18175262212753296,0.1805553287267685,0.002227901015430689,-0.17901603877544403,0.1834718883037567,-0.004840432200580835,-0.18597376346588135,0.17629295587539673,-0.007647711783647537,-0.1887860745191574,0.1734907031059265,0.003351175459101796,-0.1778455376625061,0.18454794585704803,0.002006090711802244,-0.17906814813613892,0.18308036029338837,-0.001483396627008915,-0.18274174630641937,0.17977499961853027,-0.008776172995567322,-0.1900547444820404,0.17250245809555054,0.0010426209773868322,-0.1878107190132141,0.18989600241184235,0.0017914492636919022,-0.18705721199512482,0.1906401813030243
29,A35 Other tetanus,-0.0028026048094034195,-0.19687135517597198,0.19126617908477783,0.009027758613228798,-0.185144305229187,0.20319987833499908,-0.005035013891756535,-0.19931063055992126,0.18924066424369812,0.0047700973227620125,-0.189494326710701,0.19903457164764404,0.001983526861295104,-0.19218607246875763,0.1961531639099121,0.005163721740245819,-0.18886828422546387,0.1991957724094391,-0.0014909314922988415,-0.19565421342849731,0.19267238676548004,0.0007974402979016304,-0.19328850507736206,0.19488343596458435,-0.005030160304158926,-0.19916875660419464,0.18910850584506989,0.000929959409404546,-0.19324012100696564,0.1951001137495041,-0.0011603956809267402,-0.1954071968793869,0.1930864304304123,-0.003649601247161627,-0.19805438816547394,0.1907552182674408,-0.0030136220157146454,-0.19733859598636627,0.19131141901016235,-0.0023940105456858873,-0.19663836061954498,0.19185037910938263,0.0027510770596563816,-0.19132037460803986,0.19682258367538452,0.004149319604039192,-0.19024813175201416,0.19854681193828583,0.0008027629228308797,-0.19334204494953156,0.19494764506816864,0.004822036251425743,-0.18941764533519745,0.19906176626682281,0.0021976104471832514,-0.19194450974464417,0.19633977115154266,0.0007228517788462341,-0.19352345168590546,0.19496920704841614,-0.0035489751026034355,-0.20610539615154266,0.19900751113891602,-0.0037334479857236147,-0.20619097352027893,0.19872412085533142
